Addendum AA -- ASC Covered Surgical Procedures for CY 2024                                                                                                                                (Including Surgical Procedures for Which Payment is Packaged)						
CPT codes and descriptions only are copyright 2023 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2023 American Dental Association.  All Rights Reserved.						
						
HCPCS Code		Short Descriptor	Subject to Multiple Procedure Discounting	July 2024  Payment Indicator	July 2024  Payment Weight  	July 2024 Payment Rate 
65810		Drainage of eye	Y	A2	22.117	"$1,183.57"
65815		Drainage of eye	Y	A2	22.117	"$1,183.57"
65820		Relieve inner eye pressure	Y	A2	38.2106	"$2,044.80"
65850		Incision of eye	Y	A2	22.117	"$1,183.57"
65855		Trabeculoplasty laser surg	Y	P3		$135.48
65860		Incise inner eye adhesions	Y	P3		$176.42
65865		Incise inner eye adhesions	Y	A2	22.117	"$1,183.57"
65870		Incise inner eye adhesions	Y	A2	22.117	"$1,183.57"
65875		Incise inner eye adhesions	Y	A2	22.117	"$1,183.57"
65880		Incise inner eye adhesions	Y	A2	38.2106	"$2,044.80"
65900		Remove eye lesion	Y	A2	22.117	"$1,183.57"
65920		Remove implant of eye	Y	A2	22.117	"$1,183.57"
65930		Remove blood clot from eye	Y	A2	22.117	"$1,183.57"
66020		Injection treatment of eye	Y	A2	22.117	"$1,183.57"
66030		Injection treatment of eye	Y	A2	22.117	"$1,183.57"
66130		Remove eye lesion	Y	A2	18.2833	$978.41
66150		Glaucoma surgery	Y	A2	38.2106	"$2,044.80"
66155		Glaucoma surgery	Y	J8	52.6309	"$2,816.49"
66160		Glaucoma surgery	Y	A2	22.117	"$1,183.57"
66170		Glaucoma surgery	Y	A2	22.117	"$1,183.57"
66172		Incision of eye	Y	A2	22.117	"$1,183.57"
66174		Trluml dil aq o/f can w/o st	Y	A2	38.2106	"$2,044.80"
66175		Trluml dil aq o/f can w/st	Y	J8	66.5413	"$3,560.89"
66179		Aqueous shunt eye w/o graft	Y	J8	60.9332	"$3,260.78"
66180		Aqueous shunt eye w/graft	Y	J8	49.0649	"$2,625.66"
66183		Insert ant drainage device	Y	J8	54.5625	"$2,919.86"
66184		Revision of aqueous shunt	Y	G2	22.117	"$1,183.57"
66185		Revise aqueous shunt eye	Y	A2	22.117	"$1,183.57"
66225		Repair/graft eye lesion	Y	J8	60.8443	"$3,256.02"
66250		Follow-up surgery of eye	Y	A2	18.2833	$978.41
66500		Incision of iris	Y	A2	22.117	"$1,183.57"
66505		Incision of iris	Y	A2	22.117	"$1,183.57"
66600		Remove iris and lesion	Y	A2	38.2106	"$2,044.80"
66605		Removal of iris	Y	A2	22.117	"$1,183.57"
66625		Removal of iris	Y	A2	22.117	"$1,183.57"
66630		Removal of iris	Y	A2	22.117	"$1,183.57"
66635		Removal of iris	Y	A2	22.117	"$1,183.57"
66680		Repair iris & ciliary body	Y	A2	22.117	"$1,183.57"
66682		Repair iris & ciliary body	Y	A2	22.117	"$1,183.57"
66700		Destruction ciliary body	Y	A2	22.117	"$1,183.57"
66710		Ciliary transsleral therapy	Y	A2	18.2833	$978.41
66711		Ecp ciliary body destruction	Y	A2	22.117	"$1,183.57"
66720		Destruction ciliary body	Y	A2	18.2833	$978.41
66740		Destruction ciliary body	Y	A2	18.2833	$978.41
66761		Revision of iris	Y	P3		$189.40
66762		Revision of iris	Y	P3		$281.62
66770		Removal of inner eye lesion	Y	P2	5.6339	$301.49
66820		Incision secondary cataract	Y	G2	22.117	"$1,183.57"
66821		After cataract laser surgery	Y	A2	5.6339	$301.49
66825		Reposition intraocular lens	Y	A2	22.117	"$1,183.57"
66830		Removal of lens lesion	Y	A2	22.117	"$1,183.57"
66840		Removal of lens material	Y	A2	22.117	"$1,183.57"
66850		Removal of lens material	Y	A2	22.117	"$1,183.57"
66852		Removal of lens material	Y	A2	38.2106	"$2,044.80"
66920		Extraction of lens	Y	A2	22.117	"$1,183.57"
66930		Extraction of lens	Y	A2	38.2106	"$2,044.80"
66940		Extraction of lens	Y	A2	22.117	"$1,183.57"
66982		Xcapsl ctrc rmvl cplx wo ecp	Y	A2	22.117	"$1,183.57"
66983		Cataract surg w/iol 1 stage	Y	A2	22.117	"$1,183.57"
66984		Xcapsl ctrc rmvl w/o ecp	Y	A2	22.117	"$1,183.57"
66985		Insert lens prosthesis	Y	A2	22.117	"$1,183.57"
66986		Exchange lens prosthesis	Y	A2	22.117	"$1,183.57"
66987		Xcapsl ctrc rmvl cplx w/ecp	Y	G2	38.2106	"$2,044.80"
66988		Xcapsl ctrc rmvl w/ecp	Y	G2	38.2106	"$2,044.80"
66989		Xcpsl ctrc rmvl cplx insj 1+	Y	J8	68.4869	"$3,665.01"
66990		Ophthalmic endoscope add-on	N	N1		
66991		Xcapsl ctrc rmvl insj 1+	Y	J8	69.7481	"$3,732.50"
67005		Partial removal of eye fluid	Y	A2	22.117	"$1,183.57"
67010		Partial removal of eye fluid	Y	A2	22.117	"$1,183.57"
67015		Release of eye fluid	Y	A2	22.117	"$1,183.57"
67025		Replace eye fluid	Y	A2	22.117	"$1,183.57"
67027		Implant eye drug system	Y	A2	37.7453	"$2,019.90"
67028		Injection eye drug	N	P3		$60.58
67030		Incise inner eye strands	Y	A2	22.117	"$1,183.57"
67031		Laser surgery eye strands	Y	A2	5.6339	$301.49
67036		Removal of inner eye fluid	Y	A2	38.2106	"$2,044.80"
67039		Laser treatment of retina	Y	A2	38.2106	"$2,044.80"
67040		Laser treatment of retina	Y	A2	38.2106	"$2,044.80"
67041		Vit for macular pucker	Y	G2	38.2106	"$2,044.80"
67042		Vit for macular hole	Y	G2	38.2106	"$2,044.80"
67043		Vit for membrane dissect	Y	G2	38.2106	"$2,044.80"
67101		Repair detached retina crtx	Y	P3		$207.38
67105		Repair detached retina pc	Y	P3		$172.76
67107		Repair detached retina	Y	G2	38.2106	"$2,044.80"
67108		Repair detached retina	Y	G2	38.2106	"$2,044.80"
67110		Repair detached retina	Y	P3		$514.63
67113		Repair retinal detach cplx	Y	G2	48.3098	"$2,585.25"
67115		Release encircling material	Y	A2	38.2106	"$2,044.80"
67120		Remove eye implant material	Y	A2	22.117	"$1,183.57"
67121		Remove eye implant material	Y	A2	22.117	"$1,183.57"
67141		Proph rta dtchmnt crtx dthrm	Y	A2	2.8236	$151.10
67145		Proph rta dtchmnt pc	Y	P3		$150.79
67208		Treatment of retinal lesion	Y	P2	2.8236	$151.10
67210		Treatment of retinal lesion	Y	P3		$282.28
67218		Treatment of retinal lesion	Y	A2	27.7896	"$1,487.13"
67220		Treatment of choroid lesion	Y	P3		$297.59
67221		Ocular photodynamic ther	Y	P3		$145.46
67225		Eye photodynamic ther add-on	N	N1		
67227		Dstrj extensive retinopathy	Y	P3		$167.43
67228		Treatment x10sv retinopathy	Y	P3		$178.76
67229	*	Tr retinal les preterm inf	Y	R2	5.6339	$301.49
67250		Reinforce eye wall	Y	A2	18.2833	$978.41
67255		Reinforce/graft eye wall	Y	A2	38.2106	"$2,044.80"
67311		Revise eye muscle	Y	A2	18.2833	$978.41
67312		Revise two eye muscles	Y	A2	27.7896	"$1,487.13"
67314		Revise eye muscle	Y	A2	18.2833	$978.41
67316		Revise two eye muscles	Y	A2	18.2833	$978.41
67318		Revise eye muscle(s)	Y	A2	18.2833	$978.41
67320		Revise eye muscle(s) add-on	N	N1		
67331		Eye surgery follow-up add-on	N	N1		
67332		Rerevise eye muscles add-on	N	N1		
67334		Revise eye muscle w/suture	N	N1		
67335		Eye suture during surgery	N	N1		
67340		Revise eye muscle add-on	N	N1		
67343		Release eye tissue	Y	A2	18.2833	$978.41
67345		Destroy nerve of eye muscle	Y	P3		$126.83
67346		Biopsy eye muscle	Y	A2	27.7896	"$1,487.13"
67400		Explore/biopsy eye socket	Y	A2	27.7896	"$1,487.13"
67405		Explore/drain eye socket	Y	A2	18.2833	$978.41
67412		Explore/treat eye socket	Y	A2	18.2833	$978.41
67413		Explore/treat eye socket	Y	A2	18.2833	$978.41
67414		Explr/decompress eye socket	Y	G2	27.7896	"$1,487.13"
67415		Aspiration orbital contents	Y	A2	18.2833	$978.41
67420		Explore/treat eye socket	Y	A2	27.7896	"$1,487.13"
67430		Explore/treat eye socket	Y	A2	27.7896	"$1,487.13"
67440		Explore/drain eye socket	Y	J8	34.9998	"$1,872.98"
67445		Explr/decompress eye socket	Y	A2	27.7896	"$1,487.13"
67450		Explore/biopsy eye socket	Y	A2	27.7896	"$1,487.13"
67500		Inject/treat eye socket	Y	P3		$34.29
67505		Inject/treat eye socket	Y	P3		$42.94
67515		Inject/treat eye socket	Y	P3		$23.97
67516	*	Sprchoroidal spc njx rx agt	Y	P3		$64.25
67550		Insert eye socket implant	Y	A2	27.7896	"$1,487.13"
67560		Revise eye socket implant	Y	A2	27.7896	"$1,487.13"
67570		Decompress optic nerve	Y	A2	27.7896	"$1,487.13"
67700		Drainage of eyelid abscess	Y	P2	2.8236	$151.10
67710		Incision of eyelid	Y	P3		$202.72
67715		Incision of eyelid fold	Y	A2	18.2833	$978.41
67800		Remove eyelid lesion	Y	P3		$77.89
67801		Remove eyelid lesions	Y	P3		$93.87
67805		Remove eyelid lesions	Y	P3		$121.50
67808		Remove eyelid lesion(s)	Y	A2	18.2833	$978.41
67810		Biopsy eyelid & lid margin	Y	P3		$140.14
67820		Revise eyelashes	N	N1		
67825		Revise eyelashes	Y	P3		$82.88
67830		Revise eyelashes	Y	A2	9.8128	$525.12
67835		Revise eyelashes	Y	A2	18.2833	$978.41
67840		Remove eyelid lesion	Y	P3		$203.39
67850		Dstrj lesion lid margin <1cm	Y	P3		$152.12
67875		Closure of eyelid by suture	Y	G2	9.8128	$525.12
67880		Revision of eyelid	Y	A2	18.2833	$978.41
67882		Revision of eyelid	Y	A2	18.2833	$978.41
67900		Repair brow defect	Y	A2	18.2833	$978.41
67901		Repair eyelid defect	Y	A2	18.2833	$978.41
67902		Repair eyelid defect	Y	A2	27.7896	"$1,487.13"
67903		Repair eyelid defect	Y	A2	18.2833	$978.41
67904		Repair eyelid defect	Y	A2	18.2833	$978.41
67906		Repair eyelid defect	Y	A2	27.7896	"$1,487.13"
67908		Repair eyelid defect	Y	A2	18.2833	$978.41
67909		Revise eyelid defect	Y	A2	18.2833	$978.41
67911		Revise eyelid defect	Y	A2	18.2833	$978.41
67912		Correction eyelid w/implant	Y	A2	18.2833	$978.41
67914		Repair eyelid defect	Y	A2	18.2833	$978.41
67915		Repair eyelid defect	Y	P3		$242.34
67916		Repair eyelid defect	Y	A2	18.2833	$978.41
67917		Repair eyelid defect	Y	A2	18.2833	$978.41
67921		Repair eyelid defect	Y	A2	18.2833	$978.41
67922		Repair eyelid defect	Y	P3		$233.35
67923		Repair eyelid defect	Y	A2	18.2833	$978.41
67924		Repair eyelid defect	Y	A2	18.2833	$978.41
67930		Repair eyelid wound	Y	P3		$237.34
67935		Repair eyelid wound	Y	A2	18.2833	$978.41
67938		Remove eyelid foreign body	Y	P2	2.8236	$151.10
67950		Revision of eyelid	Y	A2	18.2833	$978.41
67961		Revision of eyelid	Y	A2	18.2833	$978.41
67966		Revision of eyelid	Y	A2	18.2833	$978.41
67971		Reconstruction of eyelid	Y	A2	18.2833	$978.41
67973		Reconstruction of eyelid	Y	A2	18.2833	$978.41
67974		Reconstruction of eyelid	Y	A2	27.7896	"$1,487.13"
67975		Reconstruction of eyelid	Y	A2	18.2833	$978.41
68020		Incise/drain eyelid lining	Y	P3		$70.24
68040		Treatment of eyelid lesions	Y	P3		$32.29
68100		Biopsy of eyelid lining	Y	P3		$130.15
68110		Remove eyelid lining lesion	Y	P3		$170.10
68115		Remove eyelid lining lesion	Y	A2	18.2833	$978.41
68130		Remove eyelid lining lesion	Y	A2	18.2833	$978.41
68135		Remove eyelid lining lesion	Y	P3		$88.88
68200		Treat eyelid by injection	N	N1		
68320		Revise/graft eyelid lining	Y	A2	18.2833	$978.41
68325		Revise/graft eyelid lining	Y	A2	27.7896	"$1,487.13"
68326		Revise/graft eyelid lining	Y	A2	27.7896	"$1,487.13"
68328		Revise/graft eyelid lining	Y	A2	18.2833	$978.41
68330		Revise eyelid lining	Y	A2	22.117	"$1,183.57"
68335		Revise/graft eyelid lining	Y	A2	27.7896	"$1,487.13"
68340		Separate eyelid adhesions	Y	A2	18.2833	$978.41
68360		Revise eyelid lining	Y	A2	27.7896	"$1,487.13"
68362		Revise eyelid lining	Y	A2	18.2833	$978.41
68371		Harvest eye tissue alograft	Y	A2	18.2833	$978.41
68400		Incise/drain tear gland	Y	P3		$233.01
68420		Incise/drain tear sac	Y	P3		$245.00
68440		Incise tear duct opening	Y	P3		$68.90
68500		Removal of tear gland	Y	A2	27.7896	"$1,487.13"
68505		Partial removal tear gland	Y	A2	27.7896	"$1,487.13"
68510		Biopsy of tear gland	Y	A2	18.2833	$978.41
68520		Removal of tear sac	Y	A2	27.7896	"$1,487.13"
68525		Biopsy of tear sac	Y	A2	18.2833	$978.41
68530		Clearance of tear duct	Y	P2	2.8236	$151.10
68540		Remove tear gland lesion	Y	A2	18.2833	$978.41
68550		Remove tear gland lesion	Y	A2	27.7896	"$1,487.13"
68700		Repair tear ducts	Y	A2	18.2833	$978.41
68705		Revise tear duct opening	Y	P2	2.8236	$151.10
68720		Create tear sac drain	Y	A2	27.7896	"$1,487.13"
68745		Create tear duct drain	Y	A2	27.7896	"$1,487.13"
68750		Create tear duct drain	Y	A2	27.7896	"$1,487.13"
68760		Close tear duct opening	Y	P2	2.8236	$151.10
68761		Close tear duct opening	Y	P3		$95.54
68770		Close tear system fistula	Y	A2	18.2833	$978.41
68801		Dilate tear duct opening	N	N1		
68810		Probe nasolacrimal duct	Y	A2	2.8236	$151.10
68811		Probe nasolacrimal duct	Y	A2	18.2833	$978.41
68815		Probe nasolacrimal duct	Y	A2	18.2833	$978.41
68816		Probe nl duct w/balloon	Y	J8	23.4752	"$1,256.25"
68840		Explore/irrigate tear ducts	Y	P3		$86.22
68841		Insj rx elut implt lac canal	N	N1		
68850		Injection for tear sac x-ray	N	N1		
69000		Drain external ear lesion	Y	P3		$129.48
69005		Drain external ear lesion	Y	P3		$137.81
69020		Drain outer ear canal lesion	Y	P3		$175.09
69100		Biopsy of external ear	Y	P3		$65.58
69105		Biopsy of external ear canal	Y	P3		$112.52
69110		Remove external ear partial	Y	A2	21.6207	"$1,157.01"
69120		Removal of external ear	Y	A2	51.5848	"$2,760.51"
69140		Remove ear canal lesion(s)	Y	A2	51.5848	"$2,760.51"
69145		Remove ear canal lesion(s)	Y	A2	21.6207	"$1,157.01"
69150		Extensive ear canal surgery	Y	A2	51.5848	"$2,760.51"
69200		Clear outer ear canal	N	N1		
69205		Clear outer ear canal	Y	A2	12.7598	$682.83
69209		Remove impacted ear wax uni	N	N1		
69210		Remove impacted ear wax uni	N	N1		
69220		Clean out mastoid cavity	N	N1		
69222		Clean out mastoid cavity	Y	P3		$162.11
69300		Revise external ear	Y	A2	24.6431	"$1,318.75"
69310		Rebuild outer ear canal	Y	A2	51.5848	"$2,760.51"
69320		Rebuild outer ear canal	Y	A2	51.5848	"$2,760.51"
69420		Incision of eardrum	Y	P2	2.3674	$126.69
69421		Incision of eardrum	Y	A2	24.6431	"$1,318.75"
69424		Remove ventilating tube	N	P3		$96.20
69433		Create eardrum opening	Y	P3		$143.47
69436		Create eardrum opening	Y	A2	12.4595	$666.76
69440		Exploration of middle ear	Y	A2	24.6431	"$1,318.75"
69450		Eardrum revision	Y	A2	24.6431	"$1,318.75"
69501		Mastoidectomy	Y	A2	51.5848	"$2,760.51"
69502		Mastoidectomy	Y	A2	51.5848	"$2,760.51"
69505		Remove mastoid structures	Y	A2	51.5848	"$2,760.51"
69511		Extensive mastoid surgery	Y	A2	51.5848	"$2,760.51"
69530		Extensive mastoid surgery	Y	A2	51.5848	"$2,760.51"
69540		Remove ear lesion	Y	P3		$164.44
69550		Remove ear lesion	Y	A2	51.5848	"$2,760.51"
69552		Remove ear lesion	Y	A2	51.5848	"$2,760.51"
69601		Mastoid surgery revision	Y	A2	51.5848	"$2,760.51"
69602		Mastoid surgery revision	Y	A2	51.5848	"$2,760.51"
69603		Mastoid surgery revision	Y	A2	51.5848	"$2,760.51"
69604		Mastoid surgery revision	Y	A2	51.5848	"$2,760.51"
69610		Repair of eardrum	Y	P3		$214.70
69620		Repair of eardrum	Y	A2	24.6431	"$1,318.75"
69631		Repair eardrum structures	Y	A2	51.5848	"$2,760.51"
69632		Rebuild eardrum structures	Y	A2	51.5848	"$2,760.51"
69633		Rebuild eardrum structures	Y	A2	51.5848	"$2,760.51"
69635		Repair eardrum structures	Y	A2	51.5848	"$2,760.51"
69636		Rebuild eardrum structures	Y	A2	51.5848	"$2,760.51"
69637		Rebuild eardrum structures	Y	A2	51.5848	"$2,760.51"
69641		Revise middle ear & mastoid	Y	A2	51.5848	"$2,760.51"
69642		Revise middle ear & mastoid	Y	A2	51.5848	"$2,760.51"
69643		Revise middle ear & mastoid	Y	A2	51.5848	"$2,760.51"
69644		Revise middle ear & mastoid	Y	A2	51.5848	"$2,760.51"
69645		Revise middle ear & mastoid	Y	A2	51.5848	"$2,760.51"
69646		Revise middle ear & mastoid	Y	A2	51.5848	"$2,760.51"
69650		Release middle ear bone	Y	A2	24.6431	"$1,318.75"
69660		Revise middle ear bone	Y	A2	51.5848	"$2,760.51"
69661		Revise middle ear bone	Y	A2	51.5848	"$2,760.51"
69662		Revise middle ear bone	Y	A2	51.5848	"$2,760.51"
69666		Repair middle ear structures	Y	A2	24.6431	"$1,318.75"
69667		Repair middle ear structures	Y	A2	24.6431	"$1,318.75"
69670		Remove mastoid air cells	Y	A2	51.5848	"$2,760.51"
69676		Remove middle ear nerve	Y	A2	24.6431	"$1,318.75"
69700		Close mastoid fistula	Y	A2	12.4595	$666.76
69705		Nps surg dilat eust tube uni	Y	J8	72.8441	"$3,898.18"
69706		Nps surg dilat eust tube bi	Y	J8	71.9159	"$3,848.51"
69711		Remove/repair hearing aid	Y	A2	24.6431	"$1,318.75"
69714		Impl oi implt skull perq esp	Y	J8	187.2402	"$10,019.97"
69716		Impl oi implt sk tc esp<100	Y	J8	187.6060	"$10,039.55"
69717		Rplcmt oi implt skl prq esp	Y	J8	100.7495	"$5,391.51"
69719		Rplcm oi implt sk tc esp<100	Y	J8	189.3546	"$10,133.12"
69720		Release facial nerve	Y	A2	51.5848	"$2,760.51"
69726		Rmv ntr oi implt skl prq esp	Y	G2	28.3804	"$1,518.75"
69727		Rmv ntr oi imp sk tc esp<100	Y	G2	28.3804	"$1,518.75"
69728		Rmv ntr oi imp sk tc>=100	Y	G2	28.3804	"$1,518.75"
69729		Impl oi implt sk tc esp>=100	Y	J8	152.9717	"$8,186.13"
69730		Rplc oi implt sk tc esp>=100	Y	J8	152.9717	"$8,186.13"
69740		Repair facial nerve	Y	A2	51.5848	"$2,760.51"
69745		Repair facial nerve	Y	A2	51.5848	"$2,760.51"
69801		Incise inner ear	Y	P3		$150.13
69805		Explore inner ear	Y	A2	51.5848	"$2,760.51"
69806		Explore inner ear	Y	A2	51.5848	"$2,760.51"
69905		Remove inner ear	Y	A2	51.5848	"$2,760.51"
69910		Remove inner ear & mastoid	Y	A2	51.5848	"$2,760.51"
69915		Incise inner ear nerve	Y	A2	24.6431	"$1,318.75"
69930		Implant cochlear device	Y	J8	528.1242	"$28,262.04"
69990		Microsurgery add-on	N	N1		
92920		Prq cardiac angioplast 1 art	Y	J8	63.7312	"$3,410.51"
92921		Prq cardiac angio addl art	N	N1		
92928		Prq card stent w/angio 1 vsl	Y	J8	123.5566	"$6,612.01"
92929		Prq card stent w/angio addl	N	N1		
92978		Endoluminl ivus oct c 1st	N	N1		
93451		Right heart cath	Y	G2	30.5017	"$1,632.27"
93452		Left hrt cath w/ventrclgrphy	Y	G2	30.5017	"$1,632.27"
93453		R&l hrt cath w/ventriclgrphy	Y	G2	30.5017	"$1,632.27"
93454		Coronary artery angio s&i	Y	G2	30.5017	"$1,632.27"
93455		Coronary art/grft angio s&i	Y	G2	30.5017	"$1,632.27"
93456		R hrt coronary artery angio	Y	G2	30.5017	"$1,632.27"
93457		R hrt art/grft angio	Y	G2	30.5017	"$1,632.27"
93458		L hrt artery/ventricle angio	Y	G2	30.5017	"$1,632.27"
93459		L hrt art/grft angio	Y	G2	30.5017	"$1,632.27"
93460		R&l hrt art/ventricle angio	Y	G2	30.5017	"$1,632.27"
93461		R&l hrt art/ventricle angio	Y	G2	30.5017	"$1,632.27"
93462		L hrt cath trnsptl puncture	N	N1		
93463		Drug admin & hemodynmic meas	N	N1		
93566		Njx car cth slctv rv/ra ang	N	N1		
93567		Njx car cth sprvlv aortgrphy	N	N1		
93568		Njx car cth nslc p-art angrp	N	N1		
93571		Heart flow reserve measure	N	N1		
93572		Heart flow reserve measure	N	N1		
93985		Dup-scan hemo compl bi std	N	P2	2.3751	$127.10
93986		Dup-scan hemo compl uni std	N	P2	1.0655	$57.02
C5271		Low cost skin substitute app	Y	G2	6.0874	$325.76
C5272		Low cost skin substitute app	N	N1		
C5273		Low cost skin substitute app	Y	G2	17.6752	$945.87
C5274		Low cost skin substitute app	N	N1		
C5275		Low cost skin substitute app	Y	G2	6.0874	$325.76
C5276		Low cost skin substitute app	N	N1		
C5277		Low cost skin substitute app	Y	G2	6.0874	$325.76
C5278		Low cost skin substitute app	N	N1		
C7500		Deb bone 20 cm2 w/drug dev	Y	G2	21.6207	"$1,157.01"
C7501		Perc bx breast lesions stero	Y	G2	21.6207	"$1,157.01"
C7502		Perc bx breast lesions mr	Y	G2	21.6207	"$1,157.01"
C7503		Open exc cerv node(s) w/ id	Y	G2	47.3837	"$2,535.69"
C7504		Perq cvt&ls inj vert bodies	Y	G2	63.3954	"$3,392.54"
C7505		Perq ls&cvt inj vert bodies	Y	G2	63.3954	"$3,392.54"
C7506		Fusion of finger joints	Y	G2	63.3954	"$3,392.54"
C7507		Perq thor&lumb vert aug	Y	G2	121.4581	"$6,499.71"
C7508		Perq lumb&thor vert aug	Y	G2	121.4581	"$6,499.71"
C7509		Dx bronch w/ navigation	Y	G2	29.2718	"$1,566.45"
C7510		Bronch/lavag w/ navigation	Y	G2	29.2718	"$1,566.45"
C7511		Bronch/bpsy(s) w/ navigation	Y	G2	29.2718	"$1,566.45"
C7512		Bronch/bpsy(s) w/ ebus	Y	G2	29.2718	"$1,566.45"
C7513		Cath/angio dialcir w/aplasty	Y	G2	28.9238	"$1,547.83"
C7514		Cath/angio dial cir w/stents	Y	G2	28.9238	"$1,547.83"
C7515		Cath/angio dial cir w/embol	Y	G2	28.9238	"$1,547.83"
C7516		Cor angio w/ ivus or oct	Y	G2	47.1987	"$2,525.79"
C7517		Cor angio w/ilic/fem angio	Y	G2	47.1987	"$2,525.79"
C7520		Cor/gft angio w/ilic/fem ang	Y	G2	47.1987	"$2,525.79"
C7521		R hrt angio w/ ivus or oct	Y	G2	47.1987	"$2,525.79"
C7522		R hrt angio w/flow resrv	Y	G2	47.1987	"$2,525.79"
C7523		L hrt angio w/ ivus or oct	Y	G2	47.1987	"$2,525.79"
C7524		L hrt angio w/flow resrv	Y	G2	47.1987	"$2,525.79"
C7525		L hrt gft ang w/ ivus or oct	Y	G2	47.1987	"$2,525.79"
C7526		L hrt gft ang w/flow resrv	Y	G2	47.1987	"$2,525.79"
C7527		R&l hrt angio w/ ivus or oct	Y	G2	47.1987	"$2,525.79"
C7528		R&l hrt angio w/flow resrv	Y	G2	47.1987	"$2,525.79"
C7529		R&l hrt gft ang w/flow resrv	Y	G2	47.1987	"$2,525.79"
C7530		Cath/aplasty dial cir w/stnt	Y	G2	90.5729	"$4,846.92"
C7531		Angio fem/pop w/ us	Y	J8	107.8441	"$5,771.17"
C7532		Angio w/ us non-coronary	Y	J8	104.6285	"$5,599.09"
C7533		Ptca w/ plcmt brachytx dev	Y	J8	107.1054	"$5,731.64"
C7535		Fem/pop revasc w/stent & us	Y	J8	187.6391	"$10,041.32"
C7537		Insrt atril pm w/l vent lead	Y	J8	197.3951	"$10,563.40"
C7538		Insrt vent pm w/l vent lead	Y	J8	201.0764	"$10,760.40"
C7539		Insrt a & v pm w/l vent lead	Y	J8	205.1446	"$10,978.11"
C7540		Rmv&rplc pm dul w/l vnt lead	Y	J8	201.9137	"$10,805.21"
C7545		Exch bil cath w/ rmv calculi	Y	G2	48.1186	"$2,575.02"
C7547		Cnvrt neph cath w/ dil stric	Y	G2	30.3831	"$1,625.92"
C7548		Exch neph cath w/ dil stric	Y	G2	30.3831	"$1,625.92"
C7550		Cysto w/ bx(s) w/ blue light	Y	G2	30.3831	"$1,625.92"
C7551		Exc neuroma w/ implnt nv end	Y	G2	56.2926	"$3,012.44"
C7554		Cystureth blu li cyst fl img	Y	G2	17.3743	$929.77
C7556		Bronch lavage w/ebus	Y	G2	29.2718	"$1,566.45"
C7557		Cor angio/vent w/ffr	Y	G2	47.1987	"$2,525.79"
C7558		Cor angio/vent w/drug admin	Y	G2	47.1987	"$2,525.79"
C7560		Ercp remove forgn body&endo	Y	G2	33.6153	"$1,798.89"
C9600		Perc drug-el cor stent sing	Y	J8	125.2242	"$6,701.25"
C9601		Perc drug-el cor stent bran	N	N1		
C9725		Place endorectal app	Y	G2	8.8584	$474.05
C9726		Rxt breast appl place/remov	N	N1		
C9727		Insert palate implants	Y	G2	12.4595	$666.76
C9728		"Place device/marker, non pro"	N	G2	13.4299	$718.69
C9734		"U/s trtmt, not leiomyomata"	Y	J8	152.9717	"$8,186.13"
C9739		Cystoscopy prostatic imp 1-3	Y	J8	70.2717	"$3,760.52"
C9740		Cysto impl 4 or more	Y	J8	137.2633	"$7,345.51"
C9757		Spine device implant surgery	Y	G2	121.4581	"$6,499.71"
C9759		Transcath intraop microinf	N	N1		
C9761		"Cysto, litho, vacuum kidney"	Y	G2	84.9309	"$4,544.99"
C9764		Revasc intravasc lithotripsy	Y	J8	135.5871	"$7,255.81"
C9765		Revasc intra lithotrip-stent	Y	J8	219.4461	"$11,743.44"
C9766		Revasc intra lithotrip-ather	Y	J8	225.6454	"$12,075.19"
C9767		Revasc lithotrip-stent-ather	Y	J8	230.6025	"$12,340.46"
C9769		Cysto w/temp pros implant	Y	J8	131.6973	"$7,047.65"
C9772		Revasc lithotrip tibi/perone	Y	J8	124.6633	"$6,671.23"
C9773		Revasc lithotr-stent tib/per	Y	J8	213.0624	"$11,401.82"
C9774		Revasc lithotr-ather tib/per	Y	J8	225.1902	"$12,050.83"
