Addendum AA -- ASC Covered Surgical Procedures for CY 2023                                                                                                                                (Including Surgical Procedures for Which Payment is Packaged),,,,,,
CPT codes and descriptions only are copyright 2022 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2022 American Dental Association.  All Rights Reserved.,,,,,,
,,,,,,
HCPCS Code,,Short Descriptor,Subject to Multiple Procedure Discounting,July 2023  Payment Indicator,July 2023  Payment Weight  ,July 2023 Payment Rate 
65880,,Incise inner eye adhesions,Y,A2,37.9655,"$1,968.66 "
65900,,Remove eye lesion,Y,A2,21.2336,"$1,101.05 "
65920,,Remove implant of eye,Y,A2,21.2336,"$1,101.05 "
65930,,Remove blood clot from eye,Y,A2,21.2336,"$1,101.05 "
66020,,Injection treatment of eye,Y,A2,21.2336,"$1,101.05 "
66030,,Injection treatment of eye,Y,A2,21.2336,"$1,101.05 "
66130,,Remove eye lesion,Y,A2,17.4215,$903.37 
66150,,Glaucoma surgery,Y,A2,37.9655,"$1,968.66 "
66155,,Glaucoma surgery,Y,J8,53.7276,"$2,785.99 "
66160,,Glaucoma surgery,Y,A2,21.2336,"$1,101.05 "
66170,,Glaucoma surgery,Y,A2,21.2336,"$1,101.05 "
66172,,Incision of eye,Y,A2,21.2336,"$1,101.05 "
66174,,Trluml dil aq o/f can w/o st,Y,A2,37.9655,"$1,968.66 "
66175,,Trluml dil aq o/f can w/st,Y,J8,48.8022,"$2,530.59 "
66179,,Aqueous shunt eye w/o graft,Y,J8,49.1902,"$2,550.71 "
66180,,Aqueous shunt eye w/graft,Y,J8,50.3508,"$2,610.89 "
66183,,Insert ant drainage device,Y,J8,55.9648,"$2,902.00 "
66184,,Revision of aqueous shunt,Y,G2,21.2336,"$1,101.05 "
66185,,Revise aqueous shunt eye,Y,A2,21.2336,"$1,101.05 "
66225,,Repair/graft eye lesion,Y,A2,37.9655,"$1,968.66 "
66250,,Follow-up surgery of eye,Y,A2,17.4215,$903.37 
66500,,Incision of iris,Y,A2,21.2336,"$1,101.05 "
66505,,Incision of iris,Y,A2,21.2336,"$1,101.05 "
66600,,Remove iris and lesion,Y,A2,37.9655,"$1,968.66 "
66605,,Removal of iris,Y,A2,21.2336,"$1,101.05 "
66625,,Removal of iris,Y,A2,21.2336,"$1,101.05 "
66630,,Removal of iris,Y,A2,21.2336,"$1,101.05 "
66635,,Removal of iris,Y,A2,21.2336,"$1,101.05 "
66680,,Repair iris & ciliary body,Y,A2,21.2336,"$1,101.05 "
66682,,Repair iris & ciliary body,Y,A2,21.2336,"$1,101.05 "
66700,,Destruction ciliary body,Y,A2,21.2336,"$1,101.05 "
66710,,Ciliary transsleral therapy,Y,A2,17.4215,$903.37 
66711,,Ecp ciliary body destruction,Y,A2,21.2336,"$1,101.05 "
66720,,Destruction ciliary body,Y,A2,17.4215,$903.37 
66740,,Destruction ciliary body,Y,A2,17.4215,$903.37 
66761,,Revision of iris,Y,P3,,$191.12 
66762,,Revision of iris,Y,P2,5.3291,$276.34 
66770,,Removal of inner eye lesion,Y,P2,5.3291,$276.34 
66820,,Incision secondary cataract,Y,G2,21.2336,"$1,101.05 "
66821,,After cataract laser surgery,Y,A2,5.3291,$276.34 
66825,,Reposition intraocular lens,Y,A2,21.2336,"$1,101.05 "
66830,,Removal of lens lesion,Y,A2,21.2336,"$1,101.05 "
66840,,Removal of lens material,Y,A2,21.2336,"$1,101.05 "
66850,,Removal of lens material,Y,A2,21.2336,"$1,101.05 "
66852,,Removal of lens material,Y,A2,37.9655,"$1,968.66 "
66920,,Extraction of lens,Y,A2,21.2336,"$1,101.05 "
66930,,Extraction of lens,Y,A2,37.9655,"$1,968.66 "
66940,,Extraction of lens,Y,A2,21.2336,"$1,101.05 "
66982,,Xcapsl ctrc rmvl cplx wo ecp,Y,A2,21.2336,"$1,101.05 "
66983,,Cataract surg w/iol 1 stage,Y,A2,21.2336,"$1,101.05 "
66984,,Xcapsl ctrc rmvl w/o ecp,Y,A2,21.2336,"$1,101.05 "
66985,,Insert lens prosthesis,Y,A2,21.2336,"$1,101.05 "
66986,,Exchange lens prosthesis,Y,A2,21.2336,"$1,101.05 "
66987,,Xcapsl ctrc rmvl cplx w/ecp,Y,G2,37.9655,"$1,968.66 "
66988,,Xcapsl ctrc rmvl w/ecp,Y,G2,37.9655,"$1,968.66 "
66989,,Xcpsl ctrc rmvl cplx insj 1+,Y,J8,63.1211,"$3,273.08 "
66990,,Ophthalmic endoscope add-on,N,N1,,
66991,,Xcapsl ctrc rmvl insj 1+,Y,J8,63.1211,"$3,273.08 "
67005,,Partial removal of eye fluid,Y,A2,21.2336,"$1,101.05 "
67010,,Partial removal of eye fluid,Y,A2,21.2336,"$1,101.05 "
67015,,Release of eye fluid,Y,A2,21.2336,"$1,101.05 "
67025,,Replace eye fluid,Y,A2,21.2336,"$1,101.05 "
67027,,Implant eye drug system,Y,A2,32.9189,"$1,706.98 "
67028,,Injection eye drug,N,P3,,$61.00 
67030,,Incise inner eye strands,Y,A2,21.2336,"$1,101.05 "
67031,,Laser surgery eye strands,Y,A2,5.3291,$276.34 
67036,,Removal of inner eye fluid,Y,A2,37.9655,"$1,968.66 "
67039,,Laser treatment of retina,Y,A2,37.9655,"$1,968.66 "
67040,,Laser treatment of retina,Y,A2,37.9655,"$1,968.66 "
67041,,Vit for macular pucker,Y,G2,37.9655,"$1,968.66 "
67042,,Vit for macular hole,Y,G2,37.9655,"$1,968.66 "
67043,,Vit for membrane dissect,Y,G2,37.9655,"$1,968.66 "
67101,,Repair detached retina crtx,Y,P3,,$207.73 
67105,,Repair detached retina pc,Y,P3,,$172.82 
67107,,Repair detached retina,Y,G2,37.9655,"$1,968.66 "
67108,,Repair detached retina,Y,G2,37.9655,"$1,968.66 "
67110,,Repair detached retina,Y,P3,,$517.46 
67113,,Repair retinal detach cplx,Y,G2,37.9655,"$1,968.66 "
67115,,Release encircling material,Y,A2,37.9655,"$1,968.66 "
67120,,Remove eye implant material,Y,A2,21.2336,"$1,101.05 "
67121,,Remove eye implant material,Y,A2,21.2336,"$1,101.05 "
67141,,Proph rta dtchmnt crtx dthrm,Y,A2,2.6578,$137.82 
67145,,Proph rta dtchmnt pc,Y,P3,,$151.14 
67208,,Treatment of retinal lesion,Y,P2,2.6578,$137.82 
67210,,Treatment of retinal lesion,Y,P2,5.3291,$276.34 
67218,,Treatment of retinal lesion,Y,A2,27.1310,"$1,406.85 "
67220,,Treatment of choroid lesion,Y,P2,5.3291,$276.34 
67221,,Ocular photodynamic ther,Y,P3,,$147.07 
67225,,Eye photodynamic ther add-on,N,N1,,
67227,,Dstrj extensive retinopathy,Y,P3,,$167.74 
67228,,Treatment x10sv retinopathy,Y,P3,,$178.92 
67229,*,Tr retinal les preterm inf,Y,R2,5.3291,$276.34 
67250,,Reinforce eye wall,Y,A2,17.4215,$903.37 
67255,,Reinforce/graft eye wall,Y,A2,21.2336,"$1,101.05 "
67311,,Revise eye muscle,Y,A2,17.4215,$903.37 
67312,,Revise two eye muscles,Y,A2,27.1310,"$1,406.85 "
67314,,Revise eye muscle,Y,A2,17.4215,$903.37 
67316,,Revise two eye muscles,Y,A2,17.4215,$903.37 
67318,,Revise eye muscle(s),Y,A2,17.4215,$903.37 
67320,,Revise eye muscle(s) add-on,N,N1,,
67331,,Eye surgery follow-up add-on,N,N1,,
67332,,Rerevise eye muscles add-on,N,N1,,
67334,,Revise eye muscle w/suture,N,N1,,
67335,,Eye suture during surgery,N,N1,,
67340,,Revise eye muscle add-on,N,N1,,
67343,,Release eye tissue,Y,A2,17.4215,$903.37 
67345,,Destroy nerve of eye muscle,Y,P3,,$127.08 
67346,,Biopsy eye muscle,Y,A2,27.1310,"$1,406.85 "
67400,,Explore/biopsy eye socket,Y,A2,27.1310,"$1,406.85 "
67405,,Explore/drain eye socket,Y,A2,17.4215,$903.37 
67412,,Explore/treat eye socket,Y,A2,17.4215,$903.37 
67413,,Explore/treat eye socket,Y,A2,17.4215,$903.37 
67414,,Explr/decompress eye socket,Y,G2,27.1310,"$1,406.85 "
67415,,Aspiration orbital contents,Y,A2,17.4215,$903.37 
67420,,Explore/treat eye socket,Y,A2,27.1310,"$1,406.85 "
67430,,Explore/treat eye socket,Y,A2,27.1310,"$1,406.85 "
67440,,Explore/drain eye socket,Y,A2,27.1310,"$1,406.85 "
67445,,Explr/decompress eye socket,Y,A2,27.1310,"$1,406.85 "
67450,,Explore/biopsy eye socket,Y,A2,27.1310,"$1,406.85 "
67500,,Inject/treat eye socket,Y,P3,,$33.55 
67505,,Inject/treat eye socket,Y,P3,,$43.38 
67515,,Inject/treat eye socket,Y,P3,,$24.40 
67550,,Insert eye socket implant,Y,A2,27.1310,"$1,406.85 "
67560,,Revise eye socket implant,Y,A2,27.1310,"$1,406.85 "
67570,,Decompress optic nerve,Y,A2,27.1310,"$1,406.85 "
67700,,Drainage of eyelid abscess,Y,P2,2.6578,$137.82 
67710,,Incision of eyelid,Y,P3,,$207.73 
67715,,Incision of eyelid fold,Y,A2,17.4215,$903.37 
67800,,Remove eyelid lesion,Y,P3,,$78.28 
67801,,Remove eyelid lesions,Y,P3,,$94.21 
67805,,Remove eyelid lesions,Y,P3,,$121.32 
67808,,Remove eyelid lesion(s),Y,A2,17.4215,$903.37 
67810,,Biopsy eyelid & lid margin,Y,P2,2.6578,$137.82 
67820,,Revise eyelashes,N,N1,,
67825,,Revise eyelashes,Y,P3,,$84.04 
67830,,Revise eyelashes,Y,A2,8.7616,$454.32 
67835,,Revise eyelashes,Y,A2,17.4215,$903.37 
67840,,Remove eyelid lesion,Y,P3,,$207.73 
67850,,Treat eyelid lesion,Y,P3,,$155.88 
67875,,Closure of eyelid by suture,Y,G2,8.7616,$454.32 
67880,,Revision of eyelid,Y,A2,17.4215,$903.37 
67882,,Revision of eyelid,Y,A2,17.4215,$903.37 
67900,,Repair brow defect,Y,A2,17.4215,$903.37 
67901,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67902,,Repair eyelid defect,Y,A2,27.1310,"$1,406.85 "
67903,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67904,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67906,,Repair eyelid defect,Y,A2,27.1310,"$1,406.85 "
67908,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67909,,Revise eyelid defect,Y,A2,17.4215,$903.37 
67911,,Revise eyelid defect,Y,A2,17.4215,$903.37 
67912,,Correction eyelid w/implant,Y,A2,17.4215,$903.37 
67914,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67915,,Repair eyelid defect,Y,P3,,$246.36 
67916,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67917,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67921,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67922,,Repair eyelid defect,Y,P3,,$236.87 
67923,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67924,,Repair eyelid defect,Y,A2,17.4215,$903.37 
67930,,Repair eyelid wound,Y,P3,,$240.26 
67935,,Repair eyelid wound,Y,A2,17.4215,$903.37 
67938,,Remove eyelid foreign body,Y,P2,2.6578,$137.82 
67950,,Revision of eyelid,Y,A2,17.4215,$903.37 
67961,,Revision of eyelid,Y,A2,17.4215,$903.37 
67966,,Revision of eyelid,Y,A2,17.4215,$903.37 
67971,,Reconstruction of eyelid,Y,A2,17.4215,$903.37 
67973,,Reconstruction of eyelid,Y,A2,17.4215,$903.37 
67974,,Reconstruction of eyelid,Y,A2,27.1310,"$1,406.85 "
67975,,Reconstruction of eyelid,Y,A2,17.4215,$903.37 
68020,,Incise/drain eyelid lining,Y,P3,,$70.49 
68040,,Treatment of eyelid lesions,Y,P3,,$31.85 
68100,,Biopsy of eyelid lining,Y,P3,,$132.84 
68110,,Remove eyelid lining lesion,Y,P3,,$172.82 
68115,,Remove eyelid lining lesion,Y,A2,17.4215,$903.37 
68130,,Remove eyelid lining lesion,Y,A2,17.4215,$903.37 
68135,,Remove eyelid lining lesion,Y,P3,,$89.12 
68200,,Treat eyelid by injection,N,N1,,
68320,,Revise/graft eyelid lining,Y,A2,17.4215,$903.37 
68325,,Revise/graft eyelid lining,Y,A2,27.1310,"$1,406.85 "
68326,,Revise/graft eyelid lining,Y,A2,27.1310,"$1,406.85 "
68328,,Revise/graft eyelid lining,Y,A2,17.4215,$903.37 
68330,,Revise eyelid lining,Y,A2,21.2336,"$1,101.05 "
68335,,Revise/graft eyelid lining,Y,A2,27.1310,"$1,406.85 "
68340,,Separate eyelid adhesions,Y,A2,17.4215,$903.37 
68360,,Revise eyelid lining,Y,A2,27.1310,"$1,406.85 "
68362,,Revise eyelid lining,Y,A2,17.4215,$903.37 
68371,,Harvest eye tissue alograft,Y,A2,17.4215,$903.37 
68400,,Incise/drain tear gland,Y,P3,,$237.89 
68420,,Incise/drain tear sac,Y,P3,,$250.43 
68440,,Incise tear duct opening,Y,P3,,$68.79 
68500,,Removal of tear gland,Y,A2,27.1310,"$1,406.85 "
68505,,Partial removal tear gland,Y,A2,27.1310,"$1,406.85 "
68510,,Biopsy of tear gland,Y,A2,17.4215,$903.37 
68520,,Removal of tear sac,Y,A2,27.1310,"$1,406.85 "
68525,,Biopsy of tear sac,Y,A2,17.4215,$903.37 
68530,,Clearance of tear duct,Y,P2,2.6578,$137.82 
68540,,Remove tear gland lesion,Y,A2,17.4215,$903.37 
68550,,Remove tear gland lesion,Y,A2,27.1310,"$1,406.85 "
68700,,Repair tear ducts,Y,A2,17.4215,$903.37 
68705,,Revise tear duct opening,Y,P2,2.6578,$137.82 
68720,,Create tear sac drain,Y,A2,27.1310,"$1,406.85 "
68745,,Create tear duct drain,Y,A2,27.1310,"$1,406.85 "
68750,,Create tear duct drain,Y,A2,27.1310,"$1,406.85 "
68760,,Close tear duct opening,Y,P2,2.6578,$137.82 
68761,,Close tear duct opening,Y,P3,,$96.92 
68770,,Close tear system fistula,Y,A2,17.4215,$903.37 
68801,,Dilate tear duct opening,N,N1,,
68810,,Probe nasolacrimal duct,Y,A2,2.6578,$137.82 
68811,,Probe nasolacrimal duct,Y,A2,17.4215,$903.37 
68815,,Probe nasolacrimal duct,Y,A2,17.4215,$903.37 
68816,,Probe nl duct w/balloon,Y,G2,17.4215,$903.37 
68840,,Explore/irrigate tear ducts,Y,P3,,$86.75 
68850,,Injection for tear sac x-ray,N,N1,,
69000,,Drain external ear lesion,Y,P3,,$132.50 
69005,,Drain external ear lesion,Y,P3,,$140.63 
69020,,Drain outer ear canal lesion,Y,P3,,$181.30 
69100,,Biopsy of external ear,Y,P3,,$67.44 
69105,,Biopsy of external ear canal,Y,P3,,$115.89 
69110,,Remove external ear partial,Y,A2,20.6808,"$1,072.38 "
69120,,Removal of external ear,Y,A2,49.1622,"$2,549.26 "
69140,,Remove ear canal lesion(s),Y,A2,49.1622,"$2,549.26 "
69145,,Remove ear canal lesion(s),Y,A2,20.6808,"$1,072.38 "
69150,,Extensive ear canal surgery,Y,A2,49.1622,"$2,549.26 "
69200,,Clear outer ear canal,N,N1,,
69205,,Clear outer ear canal,Y,A2,12.2852,$637.04 
69209,,Remove impacted ear wax uni,N,N1,,
69210,,Remove impacted ear wax uni,N,N1,,
69220,,Clean out mastoid cavity,N,N1,,
69222,,Clean out mastoid cavity,Y,P3,,$165.71 
69300,,Revise external ear,Y,A2,22.1520,"$1,148.67 "
69310,,Rebuild outer ear canal,Y,A2,49.1622,"$2,549.26 "
69320,,Rebuild outer ear canal,Y,A2,49.1622,"$2,549.26 "
69420,,Incision of eardrum,Y,P2,2.0866,$108.20 
69421,,Incision of eardrum,Y,A2,22.1520,"$1,148.67 "
69424,,Remove ventilating tube,N,P3,,$98.61 
69433,,Create eardrum opening,Y,P3,,$146.39 
69436,,Create eardrum opening,Y,A2,11.3944,$590.85 
69440,,Exploration of middle ear,Y,A2,22.1520,"$1,148.67 "
69450,,Eardrum revision,Y,A2,22.1520,"$1,148.67 "
69501,,Mastoidectomy,Y,A2,49.1622,"$2,549.26 "
69502,,Mastoidectomy,Y,A2,49.1622,"$2,549.26 "
69505,,Remove mastoid structures,Y,A2,49.1622,"$2,549.26 "
69511,,Extensive mastoid surgery,Y,A2,49.1622,"$2,549.26 "
69530,,Extensive mastoid surgery,Y,A2,49.1622,"$2,549.26 "
69540,,Remove ear lesion,Y,P3,,$168.76 
69550,,Remove ear lesion,Y,A2,49.1622,"$2,549.26 "
69552,,Remove ear lesion,Y,A2,49.1622,"$2,549.26 "
69601,,Mastoid surgery revision,Y,A2,49.1622,"$2,549.26 "
69602,,Mastoid surgery revision,Y,A2,49.1622,"$2,549.26 "
69603,,Mastoid surgery revision,Y,A2,49.1622,"$2,549.26 "
69604,,Mastoid surgery revision,Y,A2,49.1622,"$2,549.26 "
69610,,Repair of eardrum,Y,P3,,$218.57 
69620,,Repair of eardrum,Y,A2,22.1520,"$1,148.67 "
69631,,Repair eardrum structures,Y,A2,49.1622,"$2,549.26 "
69632,,Rebuild eardrum structures,Y,A2,49.1622,"$2,549.26 "
69633,,Rebuild eardrum structures,Y,A2,49.1622,"$2,549.26 "
69635,,Repair eardrum structures,Y,A2,49.1622,"$2,549.26 "
69636,,Rebuild eardrum structures,Y,A2,49.1622,"$2,549.26 "
69637,,Rebuild eardrum structures,Y,A2,49.1622,"$2,549.26 "
69641,,Revise middle ear & mastoid,Y,A2,49.1622,"$2,549.26 "
69642,,Revise middle ear & mastoid,Y,A2,49.1622,"$2,549.26 "
69643,,Revise middle ear & mastoid,Y,A2,49.1622,"$2,549.26 "
69644,,Revise middle ear & mastoid,Y,A2,49.1622,"$2,549.26 "
69645,,Revise middle ear & mastoid,Y,A2,49.1622,"$2,549.26 "
69646,,Revise middle ear & mastoid,Y,A2,49.1622,"$2,549.26 "
69650,,Release middle ear bone,Y,A2,22.1520,"$1,148.67 "
69660,,Revise middle ear bone,Y,A2,49.1622,"$2,549.26 "
69661,,Revise middle ear bone,Y,A2,49.1622,"$2,549.26 "
69662,,Revise middle ear bone,Y,A2,49.1622,"$2,549.26 "
69666,,Repair middle ear structures,Y,A2,22.1520,"$1,148.67 "
69667,,Repair middle ear structures,Y,A2,22.1520,"$1,148.67 "
69670,,Remove mastoid air cells,Y,A2,49.1622,"$2,549.26 "
69676,,Remove middle ear nerve,Y,A2,22.1520,"$1,148.67 "
69700,,Close mastoid fistula,Y,A2,11.3944,$590.85 
69705,,Nps surg dilat eust tube uni,Y,J8,70.9216,"$3,677.57 "
69706,,Nps surg dilat eust tube bi,Y,J8,70.1068,"$3,635.32 "
69711,,Remove/repair hearing aid,Y,A2,22.1520,"$1,148.67 "
69714,,Impl oi implt skull perq esp,Y,J8,196.0123,"$10,164.02 "
69716,,Impl oi implt sk tc esp<100,Y,J8,159.4893,"$8,270.16 "
69717,,Rplcmt oi implt skl prq esp,Y,J8,97.4266,"$5,051.96 "
69719,,Rplcm oi implt sk tc esp<100,Y,J8,159.4893,"$8,270.16 "
69720,,Release facial nerve,Y,A2,49.1622,"$2,549.26 "
69726,,Rmv ntr oi implt skl prq esp,Y,G2,27.2829,"$1,414.73 "
69727,,Rmv ntr oi imp sk tc esp<100,Y,G2,27.2829,"$1,414.73 "
69728,,Rmv ntr oi imp sktc esp>=100,Y,G2,27.2829,"$1,414.73 "
69729,,Impl oi implt sk tc esp>=100,Y,J8,159.4893,"$8,270.16 "
69730,,Rplc oi implt sk tc esp>=100,Y,J8,159.4893,"$8,270.16 "
69740,,Repair facial nerve,Y,A2,49.1622,"$2,549.26 "
69745,,Repair facial nerve,Y,A2,49.1622,"$2,549.26 "
69801,,Incise inner ear,Y,P3,,$153.85 
69805,,Explore inner ear,Y,A2,49.1622,"$2,549.26 "
69806,,Explore inner ear,Y,A2,49.1622,"$2,549.26 "
69905,,Remove inner ear,Y,A2,49.1622,"$2,549.26 "
69910,,Remove inner ear & mastoid,Y,A2,49.1622,"$2,549.26 "
69915,,Incise inner ear nerve,Y,A2,22.1520,"$1,148.67 "
69930,,Implant cochlear device,Y,J8,580.8088,"$30,117.26 "
69990,,Microsurgery add-on,N,N1,,
92920,,Prq cardiac angioplast 1 art,Y,J8,63.1378,"$3,273.95 "
92921,,Prq cardiac angio addl art,N,N1,,
92928,,Prq card stent w/angio 1 vsl,Y,J8,122.2461,"$6,338.95 "
92929,,Prq card stent w/angio addl,N,N1,,
92978,,Endoluminl ivus oct c 1st,N,N1,,
93451,,Right heart cath,Y,G2,28.7037,"$1,488.40 "
93452,,Left hrt cath w/ventrclgrphy,Y,G2,28.7037,"$1,488.40 "
93453,,R&l hrt cath w/ventriclgrphy,Y,G2,28.7037,"$1,488.40 "
93454,,Coronary artery angio s&i,Y,G2,28.7037,"$1,488.40 "
93455,,Coronary art/grft angio s&i,Y,G2,28.7037,"$1,488.40 "
93456,,R hrt coronary artery angio,Y,G2,28.7037,"$1,488.40 "
93457,,R hrt art/grft angio,Y,G2,28.7037,"$1,488.40 "
93458,,L hrt artery/ventricle angio,Y,G2,28.7037,"$1,488.40 "
93459,,L hrt art/grft angio,Y,G2,28.7037,"$1,488.40 "
93460,,R&l hrt art/ventricle angio,Y,G2,28.7037,"$1,488.40 "
93461,,R&l hrt art/ventricle angio,Y,G2,28.7037,"$1,488.40 "
93462,,L hrt cath trnsptl puncture,N,N1,,
93463,,Drug admin & hemodynmic meas,N,N1,,
93566,,Njx car cth slctv rv/ra ang,N,N1,,
93567,,Njx car cth sprvlv aortgrphy,N,N1,,
93568,,Njx car cth nslc p-art angrp,N,N1,,
93571,,Heart flow reserve measure,N,N1,,
93572,,Heart flow reserve measure,N,N1,,
93985,*,Dup-scan hemo compl bi std,N,P2,2.3446,$121.58 
93986,*,Dup-scan hemo compl uni std,N,P2,1.0731,$55.64 
C5271,,Low cost skin substitute app,Y,G2,5.8329,$302.46 
C5272,,Low cost skin substitute app,N,N1,,
C5273,,Low cost skin substitute app,Y,G2,17.3282,$898.54 
C5274,,Low cost skin substitute app,N,N1,,
C5275,,Low cost skin substitute app,Y,G2,5.8329,$302.46 
C5276,,Low cost skin substitute app,N,N1,,
C5277,,Low cost skin substitute app,Y,G2,5.8329,$302.46 
C5278,,Low cost skin substitute app,N,N1,,
C7500,,Deb bone 20 cm2 w/drug dev,Y,G2,20.6808,"$1,072.38 "
C7501,,Perc bx breast lesions stero,Y,G2,20.6808,"$1,072.38 "
C7502,,Perc bx breast lesions MR,Y,G2,20.6808,"$1,072.38 "
C7503,,Open exc cerv node(s) w/ id,Y,G2,46.4570,"$2,408.98 "
C7504,,Perq cvt&ls inj vert bodies,Y,G2,60.5101,"$3,137.69 "
C7505,,Perq ls&cvt inj vert bodies,Y,G2,60.5101,"$3,137.69 "
C7506,,Fusion of finger joints,Y,G2,60.5101,"$3,137.69 "
C7507,,Perq thor&lumb vert aug,Y,G2,124.0744,"$6,433.75 "
C7508,,Perq lumb&thor vert aug,Y,G2,124.0744,"$6,433.75 "
C7509,,Dx bronch w/ navigation,Y,G2,27.2535,"$1,413.20 "
C7510,,Bronch/lavag w/ navigation,Y,G2,27.2535,"$1,413.20 "
C7511,,Bronch/bpsy(s) w/ navigation,Y,G2,27.2535,"$1,413.20 "
C7512,,Bronch/bpsy(s) w/ ebus,Y,G2,27.2535,"$1,413.20 "
C7513,,Cath/angio dialcir w/aplasty,Y,R2,27.8432,"$1,443.78 "
C7514,,Cath/angio dial cir w/stents,Y,R2,27.8432,"$1,443.78 "
C7515,,Cath/angio dial cir w/embol,Y,R2,27.8432,"$1,443.78 "
C7516,,Cor angio w/ ivus or oct,Y,G2,44.8720,"$2,326.79 "
C7517,,Cor angio w/ilic/fem angio,Y,G2,44.8720,"$2,326.79 "
C7518,,Cor/gft angio w/ ivus or oct,Y,G2,44.8720,"$2,326.79 "
C7519,,Cor/gft angio w/ flow resrv,Y,G2,44.8720,"$2,326.79 "
C7520,,Cor/gft angio w/ilic/fem ang,Y,G2,44.8720,"$2,326.79 "
C7521,,R hrt angio w/ ivus or oct ,Y,G2,44.8720,"$2,326.79 "
C7522,,R hrt angio w/flow resrv,Y,G2,44.8720,"$2,326.79 "
C7523,,L hrt angio w/ ivus or oct ,Y,G2,44.8720,"$2,326.79 "
C7524,,L hrt angio w/flow resrv,Y,G2,44.8720,"$2,326.79 "
C7525,,L hrt gft ang w/ ivus or oct,Y,G2,44.8720,"$2,326.79 "
C7526,,L hrt gft ang w/flow resrv,Y,G2,44.8720,"$2,326.79 "
C7527,,R&L hrt angio w/ ivus or oct,Y,G2,44.8720,"$2,326.79 "
C7528,,R&L hrt angio w/flow resrv,Y,G2,44.8720,"$2,326.79 "
C7529,,R&L hrt gft ang w/flow resrv,Y,G2,44.8720,"$2,326.79 "
C7530,,Cath/aplasty dial cir w/stnt,Y,G2,88.3018,"$4,578.80 "
C7531,,Angio fem/pop w/ us,Y,J8,105.7122,"$5,481.60 "
C7532,,Angio w/ us non-coronary,Y,J8,101.9939,"$5,288.79 "
C7533,,PTCA w/ plcmt brachytx dev,Y,J8,106.5675,"$5,525.95 "
C7534,,Fem/pop revasc w/arthr & us,Y,J8,194.5179,"$10,086.53 "
C7535,,Fem/pop revasc w/stent & us,Y,J8,192.8268,"$9,998.84 "
C7537,,Insrt atril pm w/L vent lead,Y,J8,194.7244,"$10,097.24 "
C7538,,Insrt vent pm w/L vent lead,Y,J8,194.1877,"$10,069.41 "
C7539,,Insrt a & v pm w/L vent lead,Y,J8,197.9010,"$10,261.96 "
C7540,,Rmv&rplc pm dul w/L vnt lead,Y,J8,194.5341,"$10,087.37 "
C7541,,ERCP w/ pancreatoscopy,Y,G2,43.8371,"$2,273.13 "
C7542,,ERCP w/bx & pancreatoscopy,Y,G2,43.8371,"$2,273.13 "
C7543,,"ERCP w/otomy, pancreatoscopy",Y,G2,43.8371,"$2,273.13 "
C7544,,ERCP rmv calc pancreatoscopy,Y,G2,43.8371,"$2,273.13 "
C7545,,Exch bil cath w/ rmv calculi,Y,G2,43.8371,"$2,273.13 "
C7546,,Rep nph/urt cath w/dil stric,Y,G2,28.8577,"$1,496.39 "
C7547,,Cnvrt neph cath w/ dil stric,Y,J8,33.4439,"$1,734.20 "
C7548,,Exch neph cath w/ dil stric,Y,G2,28.8577,"$1,496.39 "
C7549,,Chge urtr stent w/ dil stric,Y,G2,28.8577,"$1,496.39 "
C7550,,Cysto w/ bx(s) w/ blue light,Y,G2,28.8577,"$1,496.39 "
C7551,,Exc neuroma w/ implnt nv end,Y,G2,50.7446,"$2,631.31 "
C7552,,R hrt art/grft ang hrt flow,Y,G2,44.8720,"$2,326.79 "
C7553,,R&l hrt art/vent ang drg ad,Y,G2,44.8720,"$2,326.79 "
C7554,,Cystureth blu li cyst fl img,Y,G2,16.3522,$847.93 
C7555,,Rmvl thyrd w/autotran parath,Y,G2,82.5317,"$4,279.60 "
C9600,,Perc drug-el cor stent sing,Y,J8,125.1404,"$6,489.03 "
C9601,,Perc drug-el cor stent bran,N,N1,,
C9725,,Place endorectal app,Y,G2,8.3439,$432.66 
C9726,,Rxt breast appl place/remov,N,N1,,
C9727,,Insert palate implants,Y,G2,11.3944,$590.85 
C9728,,"Place device/marker, non pro",N,J8,18.2015,$943.82 
C9739,,Cystoscopy prostatic imp 1-3,Y,J8,69.4282,"$3,600.13 "
C9740,,Cysto impl 4 or more,Y,J8,139.2041,"$7,218.29 "
C9757,,Spine/lumbar disk surgery,Y,J8,161.5571,"$8,377.38 "
C9759,,Transcath intraop microinf,N,N1,,
C9761,,"Cysto, litho, vacuum kidney",Y,G2,82.5488,"$4,280.49 "
C9764,,Revasc intravasc lithotripsy,Y,J8,136.0514,"$7,054.81 "
C9765,,Revasc intra lithotrip-stent,Y,J8,230.4742,"$11,951.01 "
